"sy","site","year","hyb","mg_ha","pt_acre","srad_total","ppt_total","susm","tmean","yield"
6,1,2017,69,13.28094,25506,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,12.5306870772497
6,1,2017,78,11.33299,27506,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,9.73971722270944
6,1,2017,79,11.33299,27506.05,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,15.1603485656698
6,1,2017,81,11.83501,25005.5,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,13.3779011986468
6,1,2017,81,11.83501,25006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,13.4701804370939
6,1,2017,81,13.06503,26005.72,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,12.6851665483648
6,1,2017,81,13.06503,26006,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,12.7280112817535
6,1,2017,81,13.4992,26505.83,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,12.6130387989607
6,1,2017,81,13.4992,26506,2.36434764499582,2.64517630712783,136.243740634119,18.4284127688428,11.8112594237083
7,1,2018,24,15.4873,25506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,17.8547156302715
7,1,2018,27,13.26443,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,15.9248958772488
7,1,2018,27,14.66932,25506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,16.7324338748242
7,1,2018,29,13.26443,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,17.5627042872853
7,1,2018,29,14.66932,25506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,17.626249358642
7,1,2018,38,12.37858,25506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,14.2366087983476
7,1,2018,38,13.27742,26006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,13.3628028315368
7,1,2018,39,12.21264,26006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,9.60725073093485
7,1,2018,39,13.2386,26006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,10.8022145882838
7,1,2018,44,13.35984,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,12.0979709564905
7,1,2018,44,14.16523,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,12.0867114252632
7,1,2018,45,13.35984,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,17.9227864299731
7,1,2018,45,14.16523,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,16.8559063917386
7,1,2018,64,12.82733,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,13.5224805755756
7,1,2018,64,13.85389,25006,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,14.9161788590936
7,1,2018,80,12.80825,26506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,8.70390354293757
7,1,2018,81,13.04771,25506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,14.8417332627544
7,1,2018,81,13.48143,25506,2.36604338414414,4.41247725144503,157.022321531391,21.0417111459023,14.8391410059574
8,1,2019,3,7.13577,25005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,11.9582313109896
8,1,2019,3,8.862033,27005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,10.0704280932496
8,1,2019,14,8.349962,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,7.2670944573862
8,1,2019,19,9.443155,27005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,7.43163493398561
8,1,2019,19,9.953161,25005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,7.6437428301665
8,1,2019,20,9.071875,26005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,12.4134045969268
8,1,2019,20,10.06418,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,13.0233979351852
8,1,2019,20,10.46306,25005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,12.9724584239804
8,1,2019,23,8.802469,26505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,11.3897370923675
8,1,2019,23,9.361408,25005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,11.6335341946607
8,1,2019,23,9.723225,26505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,10.6934036948376
8,1,2019,27,8.630065,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,12.3187174156177
8,1,2019,27,9.973842,26005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,12.2694994125965
8,1,2019,33,9.575761,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,14.2363148797898
8,1,2019,33,9.863738,26005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,10.7461977597454
8,1,2019,63,8.918127,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,8.04803876327534
8,1,2019,63,9.809582,26505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,9.61761720151863
8,1,2019,63,10.34768,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,9.71067302652997
8,1,2019,80,8.919367,26005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,8.13284172973908
8,1,2019,87,6.22643,26005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,10.3908311669576
8,1,2019,87,7.990717,25505,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,9.99456831504871
8,1,2019,87,9.239545,27005,2.28685311482751,3.14153062340838,171.716500442906,20.4682004644553,10.812901887767
9,2,2012,22,11.8693373984394,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,11.9550600352391
9,2,2012,22,11.8944444050992,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,12.8776715467314
9,2,2012,22,11.9383816667539,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,11.2563420239341
9,2,2012,26,11.3358135069178,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,6.1656889895114
9,2,2012,26,11.461348540217,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,8.31309411486325
9,2,2012,26,11.6998651034854,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,7.79014133328203
9,2,2012,32,10.4256845154986,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,9.1347415256535
9,2,2012,32,10.4947287838131,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,10.444333920718
9,2,2012,32,10.9592084070202,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,9.43143822009626
9,2,2012,55,10.5574963004627,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,3.8658392026765
